,J,SNOW,SM,P,P2,ET,Q,C_J,C_P,C_P2,C_Q
2013-04-01,0.0,0.0,4.899965830342802,0.0,4.899965830342802,0.5002199714672114,7.4932867630852105,0.0,0.0,0.0,0.07772911802357667
2013-04-02,0.0,0.0,4.522943479498736,0.0,4.522943479498736,0.44914100565347687,5.021244606015206,0.0,0.0,0.0,0.01162595924759569
2013-04-03,11.772792192250082,0.0,2.8212549641989173,11.772792192250082,14.594047156449,0.32851971932741364,4.715740478715142,1.0,1.0,0.8066845382946275,0.12864628149046667
2013-04-04,2.3549517427076343,0.0,1.495914420427579,2.3549517427076343,3.8508661631352132,0.343668593116924,9.687046460484373,0.1829968206779801,0.1829968206779801,0.11190954541372723,0.3250149378342692
2013-04-05,13.174244994189062,0.0,0.11407375936440226,13.174244994189062,13.288318753553463,0.5545616095960001,5.906661841764609,1.0,1.0,0.9914154859256445,0.6021838354852355
2013-04-06,13.893828193899935,0.11317380734617717,0.0005235868537256269,14.007002001246112,13.894351780753661,0.4676067641866922,10.808225030602708,1.0,0.9954538016788823,0.9999623165684886,0.8069715322165352
2013-04-07,0.0,0.0,0.0019833254500409908,0.0,0.0019833254500409908,0.5334984430646403,10.656581894710287,0.0,0.0,0.0,0.6349196197971387
2013-04-08,0.0,0.0,0.027952910285680373,0.0,0.027952910285680373,0.6464958570646687,3.3379080164099553,0.0,0.0,0.0,0.6082738261293902
2013-04-09,0.954043942921662,0.0,0.3748748348575298,0.954043942921662,1.3289187777791918,0.25498413571963213,0.8855257126991407,0.1518229489243982,0.1518229489243982,0.10899519762967334,0.6047219325262781
2013-04-10,0.0,0.0,0.006213117723938508,0.0,0.006213117723938508,0.7015208564787712,0.4662954697678853,0.0,0.0,0.0,0.6337834484061657
2013-04-11,0.2930107620340301,0.0,1.2579003953004973e-06,0.2930107620340301,0.2930120199344254,0.7603945518406037,0.6081768483356352,0.1518229489243982,0.1518229489243982,0.15182229714858536,0.7669928383007033
2013-04-12,0.005083454424586901,1.177004381171744,1.0399159781853786e-08,1.182087835596331,0.005083464823746682,0.37921564200049,0.4482361916986107,0.005574136008918618,0.0009942943123504768,0.005574124606000921,0.6025190455113901
2013-04-13,1.6991065463688027,1.1207398823721115,4.008854712714864e-11,2.819846428740914,1.6991065464088912,0.3113301280694244,0.2753521420968835,0.6989553656220323,0.5899059616669329,0.6989553656055413,0.6640131869915692
2013-04-14,0.0,0.0,8.304543972764805e-09,0.0,8.304543972764805e-09,0.494760226324481,0.3427772251044633,0.0,0.0,0.0,0.5774787309248955
2013-04-15,0.0,0.0,4.685820555338952e-08,0.0,4.685820555338952e-08,0.44664347799370113,0.38833704971113264,0.0,0.0,0.0,0.5451509332190244
2013-04-16,0.0,0.0,7.575527872337002e-07,0.0,7.575527872337002e-07,0.5938223347283854,0.27223188850847124,0.0,0.0,0.0,0.544359981228265
2013-04-17,0.0,0.0,0.7350219320946315,0.0,0.7350219320946315,0.34699478813556833,0.20236946207925818,0.0,0.0,0.0,0.5296847817449555
2013-04-18,3.272814137664492,0.0,1.7012837532374385,3.272814137664492,4.97409789090193,0.011849976622953961,0.20634880720071583,1.0,1.0,0.6579713969141544,0.5753357566597126
2013-04-19,5.950962575144452e-05,0.0,0.5321237699165372,5.950962575144452e-05,0.5321832795422886,0.6491691490446543,0.3808971676496843,0.0017341756472191254,0.0017341756472191254,1.939184257010816e-07,0.5847746411154133
2013-04-20,0.0,0.0,0.003194868801705007,0.0,0.003194868801705007,0.7634091908373589,1.2062147269921057,0.0,0.0,0.0,0.4529404933722258
2013-04-21,0.0,0.0,0.0002826262931759941,0.0,0.0002826262931759941,0.7425934305829078,0.5803970529060644,0.0,0.0,0.0,0.4277575533772087
2013-04-22,0.0,0.0,0.600017001594812,0.0,0.600017001594812,0.5927769780575985,0.26022869109206914,0.0,0.0,0.0,0.4073515897331777
2013-04-23,0.0,0.0,2.476061977263192,0.0,2.476061977263192,0.6105678307668082,0.17723879268376205,0.0,0.0,0.0,0.40370755341641845
2013-04-24,0.0,0.0,4.914344137936823,0.0,4.914344137936823,0.44923348229965665,0.25746119427158587,0.0,0.0,0.0,0.3557208422730816
2013-04-25,0.0,0.0,5.20651750603647,0.0,5.20651750603647,0.7487133944167358,2.674657686872477,0.0,0.0,0.0,0.2307962282460748
2013-04-26,0.0,0.0,2.60538825719059,0.0,2.60538825719059,0.9883364767004041,4.296021712977159,0.0,0.0,0.0,0.07846785169860332
2013-04-27,0.0,0.0,0.7035949936135409,0.0,0.7035949936135409,0.8443760283302438,2.8503911667403954,0.0,0.0,0.0,0.04624962853010952
2013-04-28,0.0,0.0,1.530650387324458e-07,0.0,1.530650387324458e-07,0.6029371675405747,1.371830283036038,0.0,0.0,0.0,0.04158417417869576
2013-04-29,0.0,0.0,4.8570740636578884e-11,0.0,4.8570740636578884e-11,0.6216553557836763,0.5745119688385479,0.0,0.0,0.0,0.04504441275277655
2013-04-30,0.0,0.0,0.04102575829711573,0.0,0.04102575829711573,0.6897082171219444,0.22482706469699543,0.0,0.0,0.0,0.054563685993878404
2013-05-01,0.0,0.0,2.7885261745097405,0.0,2.7885261745097405,0.7234159623917032,0.1633389142441333,0.0,0.0,0.0,0.06449892193648547
2013-05-02,0.0,0.0,3.5601857683687026,0.0,3.5601857683687026,0.8481467353968821,0.3389742658306374,0.0,0.0,0.0,0.06639427886418792
2013-05-03,0.0,0.0,2.9475802958861377,0.0,2.9475802958861377,1.0157641428042985,2.3067996434274742,0.0,0.0,0.0,0.030037279480681096
2013-05-04,0.0,0.0,3.0507219607983305,0.0,3.0507219607983305,1.007718023265767,2.7041564222969665,0.0,0.0,0.0,0.025721079799097896
2013-05-05,0.0,0.0,3.3270842669672294,0.0,3.3270842669672294,1.079718832368135,2.6597772128954666,0.0,0.0,0.0,0.013833568971993906
2013-05-06,0.0,0.0,2.902745284612985,0.0,2.902745284612985,1.1571034407855982,2.872944992231515,0.0,0.0,0.0,0.011978367618098498
2013-05-07,0.0,0.0,2.3057774955809953,0.0,2.3057774955809953,1.394737966089883,2.6386655601639464,0.0,0.0,0.0,0.011708677396370631
2013-05-08,0.0,0.0,1.9062104577197567,0.0,1.9062104577197567,1.3563276433005302,2.1358451535283933,0.0,0.0,0.0,0.011064805753916792
2013-05-09,0.0,0.0,1.42047533993062,0.0,1.42047533993062,1.5181779043373096,1.7248190712120355,0.0,0.0,0.0,0.010986688340998764
2013-05-10,0.0,0.0,0.9298389427746185,0.0,0.9298389427746185,1.335919948549814,1.3226458544523558,0.0,0.0,0.0,0.01159214747420127
2013-05-11,0.00012039767079312484,0.0,0.4024124762613833,0.00012039767079312484,0.40253287393217646,1.3797778881701082,0.8887942341131806,0.0007432181345224824,0.0007432181345224824,2.2229670688410696e-07,0.012959705648338619
2013-05-12,4.504235440647813,0.0,0.04828148528135439,4.504235440647813,4.552516925929167,1.3481529775451182,0.5479122882891179,0.3965068747677443,0.3965068747677443,0.39230174139876794,0.016522725619330787
2013-05-13,0.0,0.0,0.06875034903782153,0.0,0.06875034903782153,0.8802540447376417,0.30492317956536497,0.0,0.0,0.0,0.01905694231109471
2013-05-14,0.0,0.0,0.11331686573470452,0.0,0.11331686573470452,0.6523249963527872,0.5945029208983715,0.0,0.0,0.0,0.015704374078010775
2013-05-15,0.09089407489756378,0.0,0.11518511039968657,0.09089407489756378,0.20607918529725033,0.811058586040432,0.3352532910608378,0.039597010611503364,0.039597010611503364,0.01746480918512073,0.019704543863287998
2013-05-16,0.7587018036743027,0.0,0.06086302488148922,0.7587018036743027,0.8195648285557919,0.37113169771964183,0.1701480590777681,0.1518229489243982,0.1518229489243982,0.14054818017395068,0.030216539136400728
2013-05-17,0.0,0.0,0.03115843439735346,0.0,0.03115843439735346,0.6607408353579703,0.09596415990035377,0.0,0.0,0.0,0.048090560769335454
2013-05-18,0.0,0.0,0.08000241686952193,0.0,0.08000241686952193,0.6631941247218871,0.07577801699273795,0.0,0.0,0.0,0.01810672239021
2013-05-19,0.0,0.0,0.13749300155708424,0.0,0.13749300155708424,1.0109716694221618,0.20377465787468596,0.0,0.0,0.0,0.02212198660345412
2013-05-20,15.149292794977482,0.0,0.013344113444443534,15.149292794977482,15.162636908421925,1.0720097603386587,0.1647743666862726,1.0,1.0,0.9991199345123781,0.1621454386092415
2013-05-21,14.210582714854809,0.0,1.7950105721998146e-17,14.210582714854809,14.210582714854809,0.9966271633046018,0.2932721543877633,1.0,1.0,1.0,0.09557747778777807
2013-05-22,9.296771751743014,0.0,2.0769271176799707e-08,9.296771751743014,9.296771772512285,0.1232297119274919,2.9889753505104464,1.0,1.0,0.9999999977659696,0.07382320786566617
2013-05-23,11.879950576427499,0.0,0.0032150425547472585,11.879950576427499,11.883165618982247,0.1495811667283984,4.671669989340391,1.0,1.0,0.9997294456159382,0.6868679650742405
2013-05-24,0.0,0.0,0.03083792496854626,0.0,0.03083792496854626,1.034346370605637,6.344047702409537,0.0,0.0,0.0,0.5776986104710011
2013-05-25,3.1434837262286486,0.0,0.05509583353294587,3.1434837262286486,3.1985795597615945,0.32946369307484846,2.42078733886296,1.0,1.0,0.9827749060157652,0.6190737565971255
2013-05-26,4.950353117949698,0.0,0.008115654198188748,4.950353117949698,4.958468772147887,1.625007592831739,0.9744979221586798,1.0,1.0,0.9983632741132151,0.6951542848113933
2013-05-27,7.603242716415567,0.0,0.031103196626484128,7.603242716415567,7.634345913042051,0.358590132359058,2.0983673250373576,0.9725009290226682,0.9725009290226682,0.9685388492375282,0.7686450953416478
2013-05-28,6.1001434509814425,0.0,0.015562569716023805,6.1001434509814425,6.115706020697466,1.2053722682262626,5.0523084668602225,1.0,1.0,0.9974553110199615,0.7810008576664588
2013-05-29,0.0,0.0,0.01359372428098689,0.0,0.01359372428098689,1.3686613037645154,4.071438263720844,0.0,0.0,0.0,0.6060371289088019
2013-05-30,0.0,0.0,0.04766968051195535,0.0,0.04766968051195535,1.2092712407173039,1.495143530405289,0.0,0.0,0.0,0.6212086218791915
2013-05-31,0.0,0.0,0.06476167680820774,0.0,0.06476167680820774,1.139491875405548,0.504911063829054,0.0,0.0,0.0,0.573557936512661
2013-06-01,0.0,0.0,0.030820611376827834,0.0,0.030820611376827834,1.8237390680671617,0.2466099568501227,0.0,0.0,0.0,0.5526692589800025
2013-06-02,0.0,0.0,0.03544485228918509,0.0,0.03544485228918509,1.3823025814352854,0.1429820954210468,0.0,0.0,0.0,0.5299919978381247
2013-06-03,0.0,0.0,0.02680408672178462,0.0,0.02680408672178462,1.586862509349076,0.09153582187706508,0.0,0.0,0.0,0.5076991337986677
2013-06-04,0.0,0.0,0.009857400675945042,0.0,0.009857400675945042,1.7085048917452157,0.0594434071222963,0.0,0.0,0.0,0.48176234366390824
2013-06-05,0.0,0.0,0.0024538755934037913,0.0,0.0024538755934037913,1.8714351164497476,0.036912150118610765,0.0,0.0,0.0,0.44197863911197716
2013-06-06,0.0,0.0,0.0004029684754673613,0.0,0.0004029684754673613,1.9115149707098262,0.019564666623860732,0.0,0.0,0.0,0.3946687511268454
2013-06-07,0.0,0.0,0.00016093935275177313,0.0,0.00016093935275177313,1.7599029200994427,0.008511936801512642,0.0,0.0,0.0,0.27258712332361085
2013-06-08,0.0,0.0,4.090478972304394e-05,0.0,4.090478972304394e-05,1.8525326944958866,0.0047437849882238665,0.0,0.0,0.0,0.26195493143104437
2013-06-09,0.0,0.0,1.640931458729103e-05,0.0,1.640931458729103e-05,1.8103030686007253,0.0031450976724540403,0.0,0.0,0.0,0.2596871018020351
2013-06-10,0.0,0.0,2.2483561945739826e-06,0.0,2.2483561945739826e-06,1.2384912814601838,0.0026599064533316904,0.0,0.0,0.0,0.25836462545768324
2013-06-11,0.0,0.0,2.3832165308765664e-06,0.0,2.3832165308765664e-06,1.3332430410403409,0.002505562089871839,0.0,0.0,0.0,0.25328113552009723
2013-06-12,4.342936245649489,0.0,2.3366117360808514e-06,4.342936245649489,4.342938582261225,0.8741925326326789,0.003417851397348756,0.6578306288451216,0.6578306288451216,0.6578302749154634,0.4157782764951103
2013-06-13,0.0,0.0,2.707731097510258e-06,0.0,2.707731097510258e-06,1.338017532771667,0.004909770512156005,0.0,0.0,0.0,0.14303313235765572
2013-06-14,0.0,0.0,2.2548238917509374e-06,0.0,2.2548238917509374e-06,1.682506922623485,0.0025058509832071407,0.0,0.0,0.0,0.13457861862552056
2013-06-15,0.0,0.0,7.247955451015032e-07,0.0,7.247955451015032e-07,1.7758635769861442,0.0019195871110409702,0.0,0.0,0.0,0.13281035957167953
2013-06-16,0.0,0.0,7.70639112750172e-08,0.0,7.70639112750172e-08,1.6637846756256085,0.0013336501128575916,0.0,0.0,0.0,0.16992614484860755
2013-06-17,0.0,0.0,0.0,0.0,0.0,1.4614581600708647,0.0008248511541844946,0.0,0.0,0.0,0.12013031255140155
2013-06-18,0.0,0.0,0.0,0.0,0.0,0.9775816003325091,0.0007496535556132925,0.0,0.0,0.0,0.21283147035594174
2013-06-19,2.2478467988878044,0.0,0.0,2.2478467988878044,2.2478467988878044,0.3759864876035441,0.001263389914119451,1.0,1.0,1.0,0.19024662007056545
2013-06-20,0.0,0.0,0.0,0.0,0.0,1.043993599711411,0.0019144952526727634,0.0,0.0,0.0,0.14271259918381154
2013-06-21,0.0,0.0,0.0,0.0,0.0,1.5268266420530918,0.0011610060858003816,0.0,0.0,0.0,0.1322163204500696
2013-06-22,5.00425210788081,0.0,0.0,5.00425210788081,5.00425210788081,0.3701016698906339,0.00276704811974887,1.0,1.0,1.0,0.2781731158886392
2013-06-23,2.457632076380403,0.0,0.0,2.457632076380403,2.457632076380403,0.7507071003306789,0.005325785726686517,0.8938849663487345,0.8938849663487345,0.8938849663487345,0.2371195777576879
2013-06-24,4.286916790385382,0.0,0.0,4.286916790385382,4.286916790385382,0.6734506178144347,0.004896823116054332,1.0,1.0,1.0,0.27969385811944497
2013-06-25,0.0,0.0,0.0,0.0,0.0,1.408055945234291,0.0056552162322985435,0.0,0.0,0.0,0.16185109767256714
2013-06-26,0.0,0.0,0.0,0.0,0.0,1.413757734924658,0.0014108780351711509,0.0,0.0,0.0,0.13096048312941042
2013-06-27,0.0,0.0,0.0,0.0,0.0,2.0926208289899635,0.0010624993119847143,0.0,0.0,0.0,0.08659375331062519
2013-06-28,0.0,0.0,0.0,0.0,0.0,1.9839671232144895,0.0006475705099541328,0.0,0.0,0.0,0.08580376083653259
2013-06-29,0.0,0.0,0.0,0.0,0.0,2.486413296755739,0.00035393140815828385,0.0,0.0,0.0,0.1002135645225395
2013-06-30,0.0,0.0,0.0,0.0,0.0,2.659935548559345,0.00021690569945145984,0.0,0.0,0.0,0.04452700235463728
2013-07-01,0.0,0.0,0.0,0.0,0.0,2.805725867256418,0.00018279923977267593,0.0,0.0,0.0,0.05649720701795005
2013-07-02,0.0,0.0,0.0,0.0,0.0,2.715711875416564,2.9867858568964632e-05,0.0,0.0,0.0,0.0
2013-07-03,0.0,0.0,0.0,0.0,0.0,2.2173472992050463,0.0,0.0,0.0,0.0,0.0
2013-07-04,0.0,0.0,0.0,0.0,0.0,1.781553259903414,0.0,0.0,0.0,0.0,0.0
2013-07-05,0.0,0.0,0.0,0.0,0.0,2.1756820088199706,0.0,0.0,0.0,0.0,0.0
2013-07-06,0.0,0.0,0.0,0.0,0.0,2.152060510255287,0.0,0.0,0.0,0.0,0.0
2013-07-07,0.0,0.0,0.0,0.0,0.0,2.1521289295497787,0.0,0.0,0.0,0.0,0.0
2013-07-08,0.0,0.0,0.0,0.0,0.0,2.3512280887733534,0.0,0.0,0.0,0.0,0.0
2013-07-09,0.0,0.0,0.0,0.0,0.0,2.3285521993236933,0.0,0.0,0.0,0.0,0.0
2013-07-10,0.0,0.0,0.0,0.0,0.0,2.014552115125347,0.0,0.0,0.0,0.0,0.0
2013-07-11,0.0,0.0,0.0,0.0,0.0,1.5392867701581483,0.0,0.0,0.0,0.0,0.0
2013-07-12,0.0,0.0,0.0,0.0,0.0,1.8440230185006146,0.0,0.0,0.0,0.0,0.0
2013-07-13,0.0,0.0,0.0,0.0,0.0,1.9864240586442297,0.0,0.0,0.0,0.0,0.0
2013-07-14,0.0,0.0,0.0,0.0,0.0,1.8886719402126568,0.0,0.0,0.0,0.0,0.0
2013-07-15,0.0,0.0,0.0,0.0,0.0,2.1447930007646017,0.0,0.0,0.0,0.0,0.0
2013-07-16,0.0,0.0,0.0,0.0,0.0,1.9686111724433761,0.0,0.0,0.0,0.0,0.0
2013-07-17,0.0,0.0,0.0,0.0,0.0,2.350854110224621,0.0,0.0,0.0,0.0,0.0
2013-07-18,0.0,0.0,0.0,0.0,0.0,2.1636474329706843,0.0,0.0,0.0,0.0,0.0
2013-07-19,0.0,0.0,0.0,0.0,0.0,2.1401542914365037,0.0,0.0,0.0,0.0,0.0
2013-07-20,0.0,0.0,0.0,0.0,0.0,2.050100112093466,0.0,0.0,0.0,0.0,0.0
2013-07-21,0.0,0.0,0.0,0.0,0.0,1.9363663158877902,0.0,0.0,0.0,0.0,0.0
2013-07-22,0.0,0.0,0.0,0.0,0.0,2.089411819126402,0.0,0.0,0.0,0.0,0.0
2013-07-23,0.0,0.0,0.0,0.0,0.0,1.9044153970795783,0.0,0.0,0.0,0.0,0.0
2013-07-24,0.0,0.0,0.0,0.0,0.0,2.0095994040408,0.0,0.0,0.0,0.0,0.0
2013-07-25,0.0,0.0,0.0,0.0,0.0,1.878849498503261,0.0,0.0,0.0,0.0,0.0
2013-07-26,0.0,0.0,0.0,0.0,0.0,1.7098727563397536,0.0,0.0,0.0,0.0,0.0
2013-07-27,0.0,0.0,0.0,0.0,0.0,1.5040264213925123,0.0,0.0,0.0,0.0,0.0
2013-07-28,0.0,0.0,0.0,0.0,0.0,1.4445700241872685,0.0,0.0,0.0,0.0,0.0
2013-07-29,0.0,0.0,0.0,0.0,0.0,1.3017957911554632,0.0,0.0,0.0,0.0,0.0
2013-07-30,0.0,0.0,0.0,0.0,0.0,1.1997160733112069,0.0,0.0,0.0,0.0,0.0
2013-07-31,0.0,0.0,0.0,0.0,0.0,1.3027422052864395,0.0,0.0,0.0,0.0,0.0
2013-08-01,0.0,0.0,0.0,0.0,0.0,0.6791674421756815,0.0,0.0,0.0,0.0,0.0
2013-08-02,0.0,0.0,0.0,0.0,0.0,1.1476939271868192,0.0,0.0,0.0,0.0,0.0
2013-08-03,0.0,0.0,0.0,0.0,0.0,1.214902626294842,5.810010730358814e-06,0.0,0.0,0.0,0.0
2013-08-04,0.0,0.0,0.0,0.0,0.0,1.3672851668005301,3.221978048749039e-05,0.0,0.0,0.0,0.0
2013-08-05,0.0,0.0,0.0,0.0,0.0,1.5748491950229944,1.1988986343951286e-05,0.0,0.0,0.0,0.0
2013-08-06,0.0,0.0,0.0,0.0,0.0,1.5346114276200957,0.0,0.0,0.0,0.0,0.0
2013-08-07,0.0,0.0,0.0,0.0,0.0,1.381679063113633,0.0,0.0,0.0,0.0,0.0
2013-08-08,0.0,0.0,0.0,0.0,0.0,1.430949308368545,0.0,0.0,0.0,0.0,0.0
2013-08-09,0.12015111177266774,0.0,0.0,0.12015111177266774,0.12015111177266774,1.3227819016049764,0.0,0.049341426153020354,0.049341426153020354,0.049341426153020354,0.0
2013-08-10,0.0,0.0,0.0,0.0,0.0,1.1565613561312458,0.0,0.0,0.0,0.0,0.0
2013-08-11,0.0,0.0,0.0,0.0,0.0,1.2466350166316245,0.0,0.0,0.0,0.0,0.0
2013-08-12,0.0,0.0,0.0,0.0,0.0,1.2295509506641673,0.0,0.0,0.0,0.0,0.0
2013-08-13,0.0,0.0,0.0,0.0,0.0,1.1363787984614866,0.0,0.0,0.0,0.0,0.0
2013-08-14,0.0,0.0,0.0,0.0,0.0,0.9060996577355148,5.0027072007419636e-08,0.0,0.0,0.0,0.0
2013-08-15,0.0,0.0,0.0,0.0,0.0,1.0627481514964363,9.788414972710677e-06,0.0,0.0,0.0,0.0
2013-08-16,0.0,0.0,0.0,0.0,0.0,0.8260846487744282,7.823838748213764e-06,0.0,0.0,0.0,0.0
2013-08-17,0.0,0.0,0.0,0.0,0.0,1.035263846527338,0.0,0.0,0.0,0.0,0.0
2013-08-18,0.0,0.0,0.0,0.0,0.0,0.9496010894386532,9.537894028019267e-07,0.0,0.0,0.0,0.0
2013-08-19,0.0,0.0,0.0,0.0,0.0,0.9899427933361348,4.787247047168763e-06,0.0,0.0,0.0,0.0
2013-08-20,0.0,0.0,0.0,0.0,0.0,0.9965350175181404,5.686976558228975e-06,0.0,0.0,0.0,0.0
2013-08-21,1.7844753631179529,0.0,0.0,1.7844753631179529,1.7844753631179529,0.7623206213116109,2.4279557473133325e-05,0.8302159461579751,0.8302159461579751,0.830215946157975,0.0
2013-08-22,0.0,0.0,0.0,0.0,0.0,0.7884689420992712,3.187101951745074e-05,0.0,0.0,0.0,0.0
2013-08-23,0.0,0.0,0.0,0.0,0.0,0.7697081383277053,1.2178570587044323e-05,0.0,0.0,0.0,0.0
2013-08-24,2.8023885667314556,0.0,0.0,2.8023885667314556,2.8023885667314556,0.3838617945714417,3.474436353373948e-05,1.0,1.0,1.0,0.0
2013-08-25,0.0,0.0,0.0,0.0,0.0,0.6582844446447884,3.9460539700433546e-05,0.0,0.0,0.0,0.0
2013-08-26,0.0,0.0,0.0,0.0,0.0,0.6367337130369958,3.3562656076311674e-05,0.0,0.0,0.0,0.0
2013-08-27,0.0,0.0,0.0,0.0,0.0,0.6224107215284811,6.929210664533032e-05,0.0,0.0,0.0,0.0
2013-08-28,3.4164525763020843,0.0,0.0,3.4164525763020843,3.4164525763020843,0.1709901956661541,8.127839694063987e-05,1.0,1.0,1.0,0.0
2013-08-29,0.0,0.0,0.0,0.0,0.0,0.6815535521820336,4.998244009009585e-05,0.0,0.0,0.0,0.0
2013-08-30,0.0,0.0,0.0,0.0,0.0,0.7769510461105035,2.81907593608394e-05,0.0,0.0,0.0,0.0
2013-08-31,0.0,0.0,0.0,0.0,0.0,0.7786870497193894,5.7556168822924996e-05,0.0,0.0,0.0,0.0
2013-09-01,0.0,0.0,0.0,0.0,0.0,0.768038043723619,4.541110763636698e-05,0.0,0.0,0.0,0.0
2013-09-02,0.0,0.0,0.0,0.0,0.0,0.5612615961021459,3.444173543745017e-05,0.0,0.0,0.0,0.0
2013-09-03,0.0,0.0,0.0,0.0,0.0,0.5753728857587875,5.571032864579635e-05,0.0,0.0,0.0,0.0
2013-09-04,17.81615536031065,0.0,0.0,17.81615536031065,17.81615536031065,0.5552521592383218,0.003088527562487181,1.0,1.0,1.0,0.0
2013-09-05,8.236681505314827,0.0,0.0,8.236681505314827,8.236681505314827,0.46905104070333153,0.012733452257816502,1.0,1.0,1.0,0.0
2013-09-06,0.0,0.0,0.0,0.0,0.0,0.4433754663523925,0.002760953474534829,0.0,0.0,0.0,0.0
2013-09-07,0.0,0.0,0.0,0.0,0.0,0.5221750148854105,0.00015799646961996088,0.0,0.0,0.0,0.0
2013-09-08,0.0,0.0,0.0,0.0,0.0,0.61567013673449,0.00014339289359592048,0.0,0.0,0.0,0.0
2013-09-09,0.0,0.0,0.0,0.0,0.0,0.7513355350992823,9.568811991909615e-05,0.0,0.0,0.0,0.0
2013-09-10,0.0,0.0,0.0,0.0,0.0,0.7298289354304676,7.34792302797535e-05,0.0,0.0,0.0,0.0
2013-09-11,0.0,0.0,0.0,0.0,0.0,0.779640122010188,6.831726160875735e-05,0.0,0.0,0.0,0.0
2013-09-12,0.0,0.0,0.0,0.0,0.0,0.7767532311813381,5.2175983784925744e-05,0.0,0.0,0.0,0.0
2013-09-13,0.0,0.0,0.0,0.0,0.0,0.7768229653311723,3.830340909594517e-05,0.0,0.0,0.0,0.0
2013-09-14,5.730065738538516,0.0,0.0,5.730065738538516,5.730065738538516,0.4990006992018831,0.0002164337985890374,0.9852182171022751,0.9852182171022751,0.9852182171022751,0.16375833631231146
2013-09-15,0.019397408782540097,0.0,0.0,0.019397408782540097,0.019397408782540097,0.5630574942765079,0.0006079497033851862,0.027499070977331848,0.027499070977331848,0.027499070977331848,0.0
2013-09-16,0.0,0.0,0.0,0.0,0.0,0.27589082589210184,9.077901000500614e-06,0.0,0.0,0.0,0.0
2013-09-17,0.0,0.0,0.0,0.0,0.0,0.2872363705786888,6.093818499740865e-05,0.0,0.0,0.0,0.0
2013-09-18,0.0,0.0,0.0,0.0,0.0,0.41018188219777113,7.718446082380766e-05,0.0,0.0,0.0,0.0
2013-09-19,0.0,0.0,0.0,0.0,0.0,0.3797121026837881,8.94815342485353e-05,0.0,0.0,0.0,0.0
2013-09-20,0.0,0.0,0.0,0.0,0.0,0.36549337558113876,9.311215299172359e-05,0.0,0.0,0.0,0.0
