,J,SNOW,SM,P,P2,ET,Tair,SWIN,Q,C_J,C_P,C_P2,C_P2b,C_Q,dS
2005-02-04,0.3283439283383749,2.316298224124596,0.7616795470396386,2.6446421524629717,1.0900234753780134,6.579421822253116e-05,272.04559822538937,79.26223532243294,0.7764549143285859,0.0,0.0,0.0,0.0,0.0,1.8681214439161633
2005-02-05,1.5309741195696207,2.4594888404102857,0.6427175417656966,3.990462959979906,2.173691661335317,0.000225924431303,271.9139044587965,73.70083634897746,1.0764684415207904,0.0,0.0,0.0,0.0,0.0,2.913768594027813
2005-02-06,2.302733589804837,1.808504464350165,0.6147944438664402,4.111238054155003,2.917528033671277,0.0033879018049318,272.4142637967762,82.99656654682603,1.3619025777518357,0.0,0.0,0.0,0.0,0.0,2.745947574598236
2005-02-07,2.545565556929424,0.919318643758312,0.7685452200398392,3.464884200687736,3.3141107769692626,0.0042696722699301,272.0440266812035,86.85690361526105,2.356323332354432,0.0,0.0,0.0,0.0,0.0,1.1042911960633734
2005-02-08,2.4834034165338927,1.384604183244342,1.0120563274542238,3.868007599778235,3.4954597439881168,0.0022817273854551,272.0568753249597,93.81226232910296,3.104261010787916,0.0,0.0,0.0,0.0,0.0,0.761464861604864
2005-02-09,0.488854370912503,3.83893533082023,0.9364924077049632,4.327789701732733,1.4253467786174665,0.0049854316619091,271.978274138867,95.3279775072482,2.66850866227402,0.0,0.0,0.0,0.0,0.0,1.6542956077968038
2005-02-10,1.7390983652960907,0.9186972518611802,1.443748469989165,2.6577956171572708,3.182846835285256,0.0115499764451762,272.76974814583593,96.98598089543248,1.4734241198930045,0.0,0.0,0.0,0.0,0.0,1.17282152081909
2005-02-11,0.0065599998790241,1.3825230989388313,1.5183492492503117,1.3890830988178555,1.5249092491293357,0.006157681719095,273.20599765842303,106.46176655048276,1.016649768090858,0.0,0.0,0.0,0.0,0.0,0.36627564900790266
2005-02-12,0.7242408447398808,3.259041617442601,0.3504276958185306,3.9832824621824816,1.0746685405584115,0.0066121891089013,272.51363055235106,99.24509205665854,1.211045457814896,0.0,0.0,0.0,0.0,0.0,2.7656248152586844
2005-02-13,0.9035724353834228,2.5549501226261744,0.601569270036907,3.458522558009597,1.5051417054203298,0.0071573187576898,272.9827771243678,103.00479482895967,1.011863507447693,0.0,0.0,0.0,0.0,0.0,2.4395017318042145
2005-02-14,1.1619733144062032,1.242785218079014,0.599462782592034,2.404758532485217,1.7614360969982372,0.0218853972577728,273.060439874342,109.21915456411833,1.1026915373044837,0.0,0.0,0.0,0.0,0.0,1.2801815979229607
2005-02-15,0.205662210849188,2.411914557790094,0.3282427920485219,2.617576768639282,0.5339050028977099,0.0329981895588742,272.93591483315663,105.4084675302833,1.2340940208605091,0.0,0.0,0.0,0.0,0.0,1.350484558219899
2005-02-16,2.14002953843622,2.794672119079296,0.9826156521531944,4.9347016575155145,3.122645190589414,0.0315307408840803,273.57198585454785,103.77426916908745,0.8676480139323831,0.0,0.0,0.0,0.0,0.0,4.035522902699051
2005-02-17,0.9661860712531788,2.0169249427311606,0.6031160966690758,2.98311101398434,1.5693021679222543,0.0305394356208959,273.7635002822181,104.81705910760974,1.9667385335291991,0.0,0.0,0.0,0.0,0.0,0.9858330448342449
2005-02-18,0.832950196433249,0.6673952054996366,0.4715199754783846,1.5003454019328857,1.3044701719116334,0.0087020749074946,273.52288299041214,113.52181984126533,1.559303628993848,0.0,0.0,0.0,0.0,0.0,-0.06766030196845696
2005-02-19,0.440579922389496,0.7808010471058169,0.9753694364355584,1.2213809694953128,1.4159493588250545,0.0097290445584655,272.6153675559047,107.18195821052686,1.3137910929248904,0.0,0.0,0.0,0.0,0.0,-0.10213916798804301
2005-02-20,0.7142502066433142,0.3519796781006702,0.0970243301690951,1.0662298847439844,0.8112745368124092,0.0168633700751329,272.0459897599639,109.2392356437319,1.0263901532828863,0.0,0.0,0.0,0.0,0.0,0.02297636138596526
2005-02-21,0.5056612938187169,0.7101584146165977,0.232291114929114,1.2158197084353146,0.737952408747831,0.015844104042577,271.94329339805887,115.85959096012142,0.9252499469954424,0.0,0.0,0.0,0.0,0.0,0.27472565739729526
2005-02-22,0.0867779642497318,0.6910123846293398,0.0043452087806766,0.7777903488790716,0.0911231730304084,0.0328247347914339,271.41056325633855,122.00502153534998,0.7233358039832374,0.0,0.0,0.0,0.0,0.0,0.02162981010440035
2005-02-23,0.0115723679655328,0.0753834627889402,0.0677276672200301,0.086955830754473,0.0793000351855629,0.0322834488400762,269.9663002446318,131.71638394235643,0.447664466983374,0.0,0.0,0.0,0.0,0.0,-0.3929920850689772
2005-02-24,0.5041421515505689,1.3832071655084703,0.0,1.8873493170590392,0.5041421515505689,0.0099544835135772,269.31761382495773,128.28876701054662,0.3288381882607327,0.0,0.0,0.0,0.0,0.0,1.5485566452847292
2005-02-25,0.0565248797459172,0.7011194685509982,0.1243384151436764,0.7576443482969154,0.1808632948895937,0.0096802562607509,270.6237997251497,135.3672114756437,0.3402753741045036,0.0,0.0,0.0,0.0,0.0,0.40768871793166095
2005-02-26,0.238675726210976,1.529528494966111,0.295449262369946,1.768204221177087,0.5341249885809222,0.0263183307726413,271.38561213968484,131.56972206261895,0.3563277417820963,0.0,0.0,0.0,0.0,0.0,1.3855581486223494
2005-02-27,1.6762419785889215,1.5347985087954366,0.6196697510423919,3.2110404873843588,2.2959117296313134,0.0052492282423605,272.1440289871676,120.9698119376672,0.4180538782625106,0.0,0.0,0.0,0.0,0.0,2.7877373808794874
2005-02-28,2.5560848813120973,1.0326440378540376,0.7432742236532422,3.588728919166136,3.29935910496534,0.0494917645793073,272.66271034095536,119.93316117242676,1.200296265732533,0.0,0.0,0.0,0.0,0.0,2.338940888854296
2005-03-01,5.003145801874266,0.7348679659852512,0.673596066907601,5.738013767859517,5.676741868781867,0.0558605730039404,273.24353285120225,134.3972947858021,2.6346093945191056,0.0,0.0,0.0,0.0,0.0,3.047543800336471
2005-03-02,1.5321866272489282,0.2884460423446697,1.7049757079069503,1.820632669593598,3.237162335155879,0.045969189376038,273.4766914120996,138.6015930837822,3.890386062056987,0.0,0.0,0.0,0.0,0.0,-2.115722581839427
2005-03-03,1.7469015714971006,1.6784345951075563,0.6347130016155902,3.425336166604657,2.3816145731126905,0.0177356388480113,273.1554873867996,121.30695150718488,2.5642589356176817,0.0,0.0,0.0,0.0,0.0,0.8433415921389638
2005-03-04,0.4787827192442069,0.7260014318531142,0.2170358513116876,1.2047841510973212,0.6958185705558946,0.04392574302715,272.78574765984666,144.6120192194262,2.145005902436424,0.0,0.0,0.0,0.0,0.0,-0.9841474943662529
2005-03-05,0.7117345300241597,0.5644022663840026,0.720350044381645,1.2761367964081622,1.4320845744058046,0.0371702191906585,272.7943888570693,154.14102355325167,1.0852144428997923,0.0,0.0,0.0,0.0,0.0,0.1537521343177115
2005-03-06,2.539727714452758,1.4403265006338437,1.0422057231114326,3.980054215086602,3.5819334375641905,0.0291745219840797,273.4472841049362,144.04655567886047,0.9816166181371486,0.0,0.0,0.0,0.0,0.0,2.9692630749653732
2005-03-07,2.435937089334586,1.1288712305496889,1.2482191319152414,3.5648083198842744,3.684156221249827,0.0387105667812755,274.3496644343214,141.2070694653821,2.6177804470603574,0.0,0.0,0.0,0.0,0.0,0.9083173060426413
2005-03-08,0.5182692788950032,1.15955232698096,0.7784871277296811,1.6778216058759632,1.2967564066246842,0.0427086364916681,274.4293956166425,151.34324256042433,3.1803345507873235,0.0,0.0,0.0,0.0,0.0,-1.5452215814030283
2005-03-09,0.5016685314293245,1.2577769163046897,0.2527958862979205,1.7594454477340138,0.7544644177272449,0.0607132222204157,273.5054595231072,145.32903798467285,1.4194125133131843,0.0,0.0,0.0,0.0,0.0,0.27931971220041385
2005-03-10,1.018343473594119,0.9128029951202078,0.6217425168777422,1.931146468714327,1.640085990471861,0.0637680447255214,273.2667197777101,160.32422382044834,0.8365004419219868,0.0,0.0,0.0,0.0,0.0,1.0308779820668188
2005-03-11,1.5340935086779863,1.2352519828442394,0.5472396095496765,2.769345491522225,2.081333118227662,0.076893729192456,274.0833303043971,167.31379802942826,1.0856653879231597,0.0,0.0,0.0,0.0,0.0,1.6067863744066095
2005-03-12,0.4390119276973532,0.0466863172625486,0.4848253383951617,0.4856982449599018,0.923837266092515,0.1042965790002965,275.21249062120216,178.1254359145941,1.76154173600764,0.0,0.0,0.0,0.0,0.0,-1.3801400700480346
2005-03-13,0.313516054490869,0.536608427218585,2.000023670479393,0.8501244817094541,2.3135397249702625,0.0826313828236,276.12107413851555,172.34261475273607,1.1548930714332344,0.0,0.0,0.0,0.0,0.0,-0.38739997254738023
2005-03-14,1.6607739717762342,0.2724485921702682,2.8651033830826904,1.9332225639465024,4.525877354858925,0.0676103176067774,276.85410048772627,165.4645372369418,1.37576770233198,0.0,0.0,0.0,0.0,0.0,0.4898445440077448
2005-03-15,3.777813237901229,1.164911683534523,2.097218085734144,4.942724921435752,5.875031323635372,0.0590188594770566,275.679850719231,142.8528076367538,2.863651097193989,0.0,0.0,0.0,0.0,0.0,2.0200549647647064
2005-03-16,2.151459858619447,5.745770980154172e-05,1.3251089866325243,2.1515173163292483,3.476568845251971,0.1365430226433111,274.94700533106885,161.51736295096237,4.23531783642168,0.0,0.0,0.0,0.0,0.0,-2.2203435427357427
2005-03-17,0.3511476522864257,0.0454448542667595,0.5012247446595548,0.3965925065531852,0.8523723969459805,0.1710839568495795,274.6490062084009,184.63898176412084,3.201865467755491,0.0,0.0,0.0,0.0,0.0,-2.976356918051885
2005-03-18,0.5454438762473012,0.0717809528170282,0.4150602212848545,0.6172248290643295,0.9605040975321556,0.0908626266097986,274.9916626509969,177.69487550969495,1.332822434077661,0.0,0.0,0.0,0.0,0.0,-0.8064602316231302
2005-03-19,0.3324365596498675,2.695436362211557e-05,0.9868157978573976,0.3324635140134897,1.319252357507265,0.146411135603745,275.6941377098846,200.24399069185293,0.8309451396912638,0.0,0.0,0.0,0.0,0.0,-0.6448927612815191
2005-03-20,0.4751938705661934,0.5449156978858531,0.9161231349090267,1.0201095684520465,1.3913170054752202,0.1320185826030327,275.54303354756706,194.08041354792067,0.8116266378273971,0.0,0.0,0.0,0.0,0.0,0.07646434802161672
2005-03-21,1.0340184682814633,0.5117901171600034,1.3782283046720851,1.5458085854414667,2.4122467729535484,0.1206457171355037,275.73449975601693,182.65778084952345,0.7466707569215448,0.0,0.0,0.0,0.0,0.0,0.6784921113844181
2005-03-22,1.5231978037056129,0.0518232312657628,2.307478136361933,1.5750210349713754,3.830675940067545,0.1540469999618404,276.07691097701786,168.36099014384715,1.0422432689634549,0.0,0.0,0.0,0.0,0.0,0.37873076604608014
2005-03-23,0.4424462231291644,0.1783969587404005,3.239305241616232,0.6208431818695649,3.681751464745396,0.1576032227924868,276.2355021916117,196.76102094952776,1.7447685791318692,0.0,0.0,0.0,0.0,0.0,-1.2815286200547913
2005-03-24,2.1115889697857018,0.3440573042455845,2.0834573699826118,2.4556462740312863,4.1950463397683135,0.1391159838135691,275.8273693759506,183.4101207101614,2.6189138644602035,0.0,0.0,0.0,0.0,0.0,-0.3023835742424863
2005-03-25,1.1818654786525389,0.0281441461457922,0.9620339909118442,1.2100096247983312,2.143899469564383,0.0935440330467826,275.33127306472414,163.80776948730184,2.773117880548304,0.0,0.0,0.0,0.0,0.0,-1.6566522887967556
2005-03-26,0.548433141682878,0.1042298111610641,0.9479453183274736,0.6526629528439422,1.4963784600103518,0.1049481211740221,275.3892767214712,184.31772545810117,2.071238997754702,0.0,0.0,0.0,0.0,0.0,-1.523524166084782
2005-03-27,0.4388067521748999,0.0815547871109391,1.59530917584739,0.520361539285839,2.03411592802229,0.1536982400903462,276.46189526791653,199.631396564214,1.4863483012667926,0.0,0.0,0.0,0.0,0.0,-1.1196850020712998
2005-03-28,0.2491572773034596,0.0011826779393931,2.7663730150814105,0.2503399552428528,3.0155302923848697,0.2041181346268026,277.2620699371678,202.25478072813675,1.722732844645474,0.0,0.0,0.0,0.0,0.0,-1.6765110240294236
2005-03-29,1.5511540287460803,0.2395054403105429,1.805399689496792,1.7906594690566235,3.3565537182428726,0.2803521430577818,276.826594758104,170.7809321093681,2.216904963899563,0.0,0.0,0.0,0.0,0.0,-0.706597637900721
2005-03-30,0.2246257796148282,0.0165400554223212,2.7333384142744803,0.2411658350371494,2.9579641938893086,0.1916383577460428,277.51917373922873,196.16625242459847,2.339922644900242,0.0,0.0,0.0,0.0,0.0,-2.2903951676091356
2005-03-31,0.6817717222709068,2.4389117747607446e-06,2.374799111091423,0.6817741611826815,3.0565708333623296,0.2491548046811984,277.5083284517464,211.76610480447545,2.290151283744103,0.0,0.0,0.0,0.0,0.0,-1.85753192724262
2005-04-01,1.1450885567898803,0.3371349077821566,3.4001616408337214,1.4822234645720371,4.545250197623602,0.3369596755135731,277.4432975532836,212.4961214002832,2.292443318698392,0.0,0.0,0.0,0.0,0.0,-1.147179529639928
2005-04-02,0.0931503018157864,0.3742028185010312,4.62861968032827,0.4673531203168176,4.721769982144056,0.2744641837641799,277.7176210943176,214.5556327343376,3.194419686592584,0.0,0.0,0.0,0.0,0.0,-3.0015307500399464
2005-04-03,5.185678192979925e-06,0.2251610164898246,3.5295769178167165,0.2251662021680176,3.52958210349491,0.2686992961489876,276.9948715912189,207.5089745592183,3.750537283882113,0.0,0.0,0.0,0.0,0.0,-3.794070377863083
2005-04-04,0.0298932144758305,0.0,3.1004511671560437,0.0298932144758305,3.130344381631873,0.3238399931121123,277.0229752049659,225.0180004166198,3.389075543163447,0.0,0.0,0.0,0.0,0.0,-3.683022321799729
2005-04-05,2.4899400293839573,1.3671330250332547,2.290676157533013,3.857073054417212,4.78061618691697,0.272457040366276,276.4770024806889,188.85745604142812,2.920508206680935,0.0,0.0,0.0,0.0,0.0,0.6641078073700011
2005-04-06,1.8837136059414263,0.0986926206753184,1.7121679478790484,1.9824062266167448,3.5958815538204747,0.2628053842252627,276.22686143671217,186.57485226848104,3.68345648866061,0.0,0.0,0.0,0.0,0.0,-1.9638556462691277
2005-04-07,5.269413650403452,0.0053714643777602,2.5311998714733908,5.274785114781213,7.800613521876843,0.2401154557967459,277.28652549711984,177.3669692573991,3.5482604448454675,0.0,0.0,0.0,0.0,0.0,1.4864092141389995
2005-04-08,4.186124059733254,0.012087407789432,3.849734818645644,4.198211467522687,8.035858878378898,0.2714014860643432,278.49692479755583,188.32170667601287,5.440934923958676,0.0,0.0,0.0,0.0,0.0,-1.5141249425003327
2005-04-09,1.1969572694870694,0.0203084533563932,3.3123610250658926,1.217265722843463,4.509318294552962,0.3488105736478165,277.978175195868,201.5754449688583,5.775306119883565,0.0,0.0,0.0,0.0,0.0,-4.906850970687918
2005-04-10,0.8604617844845915,0.2019291345144167,3.7108485833487226,1.0623909189990082,4.5713103678333145,0.4288343912462819,278.0838284336271,221.35628194953117,4.376657276418127,0.0,0.0,0.0,0.0,0.0,-3.743100748665401
2005-04-11,1.5371601929797902,0.5177136366410258,3.6811901698505896,2.054873829620816,5.218350362830379,0.347548811529521,278.12466538704183,203.6281251394292,4.267060478512676,0.0,0.0,0.0,0.0,0.0,-2.5597354604213804
2005-04-12,1.2295689650226205,1.41087019951453,2.491446585076201,2.6404391645371503,3.721015550098821,0.4773238475667142,276.79632292472,207.67108296145608,4.174467332600748,0.0,0.0,0.0,0.0,0.0,-2.0113520156303117
2005-04-13,1.6391292772610568,0.6392663608508578,1.793738393120765,2.2783956381119146,3.432867670381822,0.4286494903384636,276.65851316007434,213.0923924119033,3.367047562226364,0.0,0.0,0.0,0.0,0.0,-1.517301414452913
2005-04-14,0.0095634009853395,0.673747462212238,0.6831488372448123,0.6833108631975776,0.6927122382301518,0.4078953217279844,276.1366239672125,209.13836207624948,3.0280862133042685,0.0,0.0,0.0,0.0,0.0,-2.752670671834675
2005-04-15,0.8396980361704866,0.1018854438520101,1.0425016449852078,0.9415834800224964,1.8821996811556936,0.439747640747484,275.96133918995747,228.41741044285743,1.374985267310491,0.0,0.0,0.0,0.0,0.0,-0.8731494280354786
2005-04-16,1.0795246193648398,0.1542350242296648,1.965512429687804,1.2337596435945046,3.045037049052644,0.4172883427650552,276.87250750190555,233.88604516758176,0.9797868315674648,0.0,0.0,0.0,0.0,0.0,-0.1633155307380154
2005-04-17,0.4076623211345108,0.3322602128817545,2.0633159291305234,0.7399225340162654,2.470978250265034,0.3912144795728258,277.5208979681424,216.484915999233,1.7877703601937227,0.0,0.0,0.0,0.0,0.0,-1.4390623057502832
2005-04-18,1.055485796506847,0.0509788719718078,2.7591546364208246,1.1064646684786543,3.814640432927671,0.5003839701235825,278.05562078741764,243.08027939370325,1.9952272482163544,0.0,0.0,0.0,0.0,0.0,-1.3891465498612825
2005-04-19,0.4155826450484051,0.1786294214223512,3.78163547228866,0.5942120664707564,4.197218117337066,0.5463966784954842,279.24673338616407,246.0654939615495,2.7561522729981336,0.0,0.0,0.0,0.0,0.0,-2.7083368850228613
2005-04-20,1.1921245249150738,0.0792853496981618,2.9862160378553018,1.2714098746132356,4.178340562770376,0.4937571348817725,279.63722989315573,225.9699642594793,3.388912692324058,0.0,0.0,0.0,0.0,0.0,-2.6112599525925946
2005-04-21,0.2997758243955744,0.683738706780084,2.9815104192413373,0.9835145311756583,3.281286243636912,0.6368021121424825,279.49497046042046,246.07144382029048,3.0536030989491496,0.0,0.0,0.0,0.0,0.0,-2.7068906799159738
2005-04-22,0.6098093826205272,0.0,3.194035214301879,0.6098093826205272,3.803844596922407,0.7238082521664774,280.2045548791048,256.5249712665811,2.7491416842653944,0.0,0.0,0.0,0.0,0.0,-2.863140553811345
2005-04-23,0.700348833360372,0.0043817368603141,3.651232953747628,0.7047305702206862,4.351581787108,0.7499159120326329,279.7164781426922,244.44833457745173,2.791491636529527,0.0,0.0,0.0,0.0,0.0,-2.836676978341474
2005-04-24,1.5752604184995702,0.0048441700998499,3.298592377543049,1.58010458859942,4.87385279604262,0.574545989433007,279.4858956674882,221.08221307748357,3.286059584539516,0.0,0.0,0.0,0.0,0.0,-2.280500985373103
2005-04-25,0.8859624256966455,0.0,2.9867345601555075,0.8859624256966455,3.872696985852153,0.4939217592232536,279.4661506318484,216.81212822579556,3.4698381893756154,0.0,0.0,0.0,0.0,0.0,-3.0777975229022236
2005-04-26,0.1336197392615936,0.0,3.6564978405960473,0.1336197392615936,3.790117579857641,0.6483967334405611,279.97058001101294,245.7919392244212,3.1384388043343936,0.0,0.0,0.0,0.0,0.0,-3.653215798513361
2005-04-27,0.3821231931721218,0.0,3.825681106052501,0.3821231931721218,4.207804299224623,0.6875609473084722,280.1174294998857,251.1634415068181,3.375224211119382,0.0,0.0,0.0,0.0,0.0,-3.6806619652557324
2005-04-28,0.1328838647716145,0.0,3.2130143276392498,0.1328838647716145,3.345898192410864,0.7869917567562332,279.95382057075017,258.201856034145,3.6750980500729016,0.0,0.0,0.0,0.0,0.0,-4.32920594205752
2005-04-29,0.0535573647891805,0.0,3.125016100449088,0.0535573647891805,3.178573465238269,0.724554625183914,280.0292605212072,250.29296702032656,3.162177484294198,0.0,0.0,0.0,0.0,0.0,-3.8331747446889315
2005-04-30,0.3550031568794665,0.0,3.861006125125904,0.3550031568794665,4.216009282005371,0.7376865743491868,280.41957338321134,262.7391827561464,2.9683339905190467,0.0,0.0,0.0,0.0,0.0,-3.351017407988767
